protein_name	disorder_name	score
Q5FWY2	0005575	0.3400000035762787
Q5FWY2	0017424	0.44999998807907104
Q5FWY2	0019933	0.4300000071525574
Q5FWY2	0018612	0.33000001311302185
Q5FWY2	0019992	0.699999988079071
Q5FWY2	0018638	0.30000001192092896
Q5FWY2	0005151	0.3700000047683716
Q5FWY2	0020735	0.699999988079071
Q5FWY2	0005072	0.3199999928474426
Q5FWY2	0006373	0.4399999976158142
Q5FWY2	0005044	0.46000000834465027
Q5FWY2	0019665	0.3100000023841858
Q5FWY2	0006055	0.4000000059604645
Q5FWY2	0008487	0.3100000023841858
Q5FWY2	0019161	0.30000001192092896
Q5FWY2	0019162	0.30000001192092896
Q5FWY2	0019019	0.30000001192092896
Q5FWY2	0008329	0.30000001192092896
Q5FWY2	0019087	0.3100000023841858
Q5FWY2	0007078	0.8999999761581421
B4E0E6	0004971	0.30000001192092896
P63092	0008153	0.800000011920929
P63092	0012911	0.6299999952316284
P63092	0012912	1
P63092	0011301	0.5699999928474426
P63092	0000577	0.30000001192092896
P63092	0011122	0.4699999988079071
P63092	0000088	0.46000000834465027
P63092	0004992	0.4000000059604645
P63092	0015469	0.30000001192092896
P63092	0003210	0.33000001311302185
P63092	0018975	0.30000001192092896
P63092	0018919	0.800000011920929
P63092	0005575	0.3400000035762787
P63092	0017424	0.44999998807907104
P63092	0019933	0.4300000071525574
P63092	0018612	0.33000001311302185
P63092	0019992	0.699999988079071
P63092	0018638	0.30000001192092896
P63092	0005151	0.3700000047683716
P63092	0020735	0.699999988079071
P63092	0005072	0.3199999928474426
P63092	0006373	0.4399999976158142
P63092	0005044	0.46000000834465027
P63092	0019665	0.3100000023841858
P63092	0006055	0.4000000059604645
P63092	0008487	0.3100000023841858
P63092	0019161	0.30000001192092896
P63092	0019162	0.30000001192092896
P63092	0019019	0.30000001192092896
P63092	0008329	0.30000001192092896
P63092	0019087	0.3100000023841858
P63092	0007078	0.8999999761581421
P63098	0024644	0.30000001192092896
B4E0A3	0012817	0.3100000023841858
B4E0A3	0013928	0.30000001192092896
B4E0A3	0008315	0.30000001192092896
Q5XKG2	0010402	0.699999988079071
Q5XKG2	0004985	0.3100000023841858
X5D2G4	0001386	0.5
X5D2G4	0003996	0.30000001192092896
X5D2G4	0004985	0.4000000059604645
X5D2G4	0008590	0.30000001192092896
X5D2H9	0013544	0.6000000238418579
X5D2H9	0012066	0.30000001192092896
X5D2H9	0005044	0.5400000214576721
X5D2H9	0008542	0.6200000047683716
X5D2H2	0024422	0.30000001192092896
X5D2H2	0004971	0.30000001192092896
X5D2H2	0008394	0.3100000023841858
X5D2J9	0018874	0.30000001192092896
X5D2J9	0008678	0.800000011920929
X5D2J9	0018079	0.30000001192092896
B4DNX3	0008143	0.36000001430511475
B4DNX3	0000960	0.4000000059604645
B4DNX3	0002909	0.3799999952316284
B4DNX3	0007488	0.30000001192092896
B4DNX3	0008383	0.4699999988079071
H9NAJ8	0012748	0.800000011920929
H9NAJ7	0012748	0.800000011920929
P63000	0016056	0.30000001192092896
P63000	0005154	0.30000001192092896
P63000	0005105	0.699999988079071
P63000	0005009	0.5
P63000	0005021	0.30000001192092896
P63000	0005015	0.30000001192092896
P63000	0005012	0.41999998688697815
P63000	0007269	0.30000001192092896
B4DNW6	0008852	0.30000001192092896
X5D2F9	0004985	0.3100000023841858
B4DNT1	0011053	0.7400000095367432
B4DNT1	0004971	0.30000001192092896
B4DNT1	0015452	0.30000001192092896
B4DNT1	0006292	0.30000001192092896
B4E058	0002629	0.30000001192092896
B4E058	0015459	0.3100000023841858
B4DNS0	0001567	0.30000001192092896
B4DNS0	0015469	0.4000000059604645
B4DNS0	0019019	0.30000001192092896
B4DNQ5	0008159	0.3400000035762787
B4DNQ5	0021085	0.36000001430511475
B4DNQ5	0000986	0.30000001192092896
B4DNQ5	0010200	0.3199999928474426
B4DNQ5	0011565	0.4000000059604645
B4DNQ5	0024644	0.3499999940395355
B4DNQ5	0011122	0.6000000238418579
B4DNQ5	0001751	0.3100000023841858
B4DNQ5	0002939	0.30000001192092896
B4DNQ5	0001566	0.33000001311302185
B4DNQ5	0001549	0.3100000023841858
B4DNQ5	0002771	0.4000000059604645
B4DNQ5	0001386	0.30000001192092896
B4DNQ5	0002454	0.30000001192092896
B4DNQ5	0002474	0.30000001192092896
B4DNQ5	0002462	0.3199999928474426
B4DNQ5	0004994	0.3199999928474426
B4DNQ5	0004985	0.3199999928474426
B4DNQ5	0004989	0.4000000059604645
B4DNQ5	0004948	0.4000000059604645
B4DNQ5	0015564	0.4000000059604645
B4DNQ5	0015597	0.3100000023841858
B4DNQ5	0002037	0.30000001192092896
B4DNQ5	0003210	0.30000001192092896
B4DNQ5	0017884	0.30000001192092896
B4DNQ5	0017885	0.30000001192092896
B4DNQ5	0005721	0.30000001192092896
B4DNQ5	0005797	0.30000001192092896
B4DNQ5	0004496	0.33000001311302185
B4DNQ5	0015075	0.30000001192092896
B4DNQ5	0006964	0.30000001192092896
B4DNQ5	0003012	0.30000001192092896
B4DNQ5	0006857	0.30000001192092896
B4DNQ5	0005542	0.4000000059604645
B4DNQ5	0005534	0.30000001192092896
B4DNQ5	0016264	0.30000001192092896
B4DNQ5	0006757	0.30000001192092896
B4DNQ5	0005445	0.3100000023841858
B4DNQ5	0005300	0.4000000059604645
B4DNQ5	0006644	0.3199999928474426
B4DNQ5	0005341	0.3100000023841858
B4DNQ5	0006662	0.30000001192092896
B4DNQ5	0005271	0.30000001192092896
B4DNQ5	0005299	0.3100000023841858
B4DNQ5	0005292	0.4000000059604645
B4DNQ5	0005249	0.4000000059604645
B4DNQ5	0005265	0.4000000059604645
B4DNQ5	0005220	0.30000001192092896
B4DNQ5	0005155	0.4000000059604645
B4DNQ5	0005180	0.3499999940395355
B4DNQ5	0005086	0.4000000059604645
B4DNQ5	0005083	0.4000000059604645
B4DNQ5	0005096	0.4000000059604645
B4DNQ5	0005044	0.4000000059604645
B4DNQ5	0005068	0.4000000059604645
B4DNQ5	0005055	0.4000000059604645
B4DNQ5	0005009	0.6000000238418579
B4DNQ5	0007648	0.30000001192092896
B4DNQ5	0006292	0.3100000023841858
B4DNQ5	0019203	0.5099999904632568
B4DNQ5	0007154	0.30000001192092896
B4DNQ5	0019127	0.30000001192092896
B4DNQ5	0007179	0.5
B4DNQ5	0011989	0.30000001192092896
B4DNQ5	0009693	0.4000000059604645
B4DNQ5	0008315	0.4000000059604645
B4DNQ5	0009637	0.30000001192092896
B4DNQ5	0019087	0.4000000059604645
B4DNQ5	0008383	0.4000000059604645
B4DNP6	0019203	0.3100000023841858
X5D2B0	0018479	0.3100000023841858
B4E006	0024644	0.30000001192092896
B4DNN7	0014660	0.6000000238418579
B4DNN7	0004730	0.30000001192092896
B4DNN7	0016660	0.30000001192092896
B4DNN7	0015204	0.30000001192092896
B4DNN7	0016056	0.5299999713897705
B4DNL4	0010248	0.699999988079071
B4DNL4	0005396	0.3100000023841858
B4DNL4	0007947	0.30000001192092896
B4DNL4	0020066	0.3100000023841858
B4DNL4	0008383	0.3100000023841858
B4DNL4	0010515	0.6000000238418579
B4DLF5	0021085	0.5600000023841858
B4DLF5	0010150	0.3700000047683716
B4DLF5	0012201	0.30000001192092896
B4DLF5	0014739	0.6000000238418579
B4DLF5	0002691	0.3199999928474426
B4DLF5	0003999	0.30000001192092896
B4DLF5	0002629	0.4000000059604645
B4DLF5	0003789	0.4000000059604645
B4DLF5	0004993	0.4099999964237213
B4DLF5	0004992	0.4000000059604645
B4DLF5	0004950	0.4000000059604645
B4DLF5	0003606	0.30000001192092896
B4DLF5	0004970	0.4000000059604645
B4DLF5	0004716	0.3100000023841858
B4DLF5	0005961	0.30000001192092896
B4DLF5	0016684	0.30000001192092896
B4DLF5	0016682	0.30000001192092896
B4DLF5	0016689	0.30000001192092896
B4DLF5	0016688	0.30000001192092896
B4DLF5	0016687	0.30000001192092896
B4DLF5	0016686	0.30000001192092896
B4DLF5	0016693	0.30000001192092896
B4DLF5	0016691	0.30000001192092896
B4DLF5	0017884	0.800000011920929
B4DLF5	0017885	0.30000001192092896
B4DLF5	0003197	0.30000001192092896
B4DLF5	0005617	0.30000001192092896
B4DLF5	0005606	0.30000001192092896
B4DLF5	0003012	0.30000001192092896
B4DLF5	0018874	0.33000001311302185
B4DLF5	0004071	0.30000001192092896
B4DLF5	0018666	0.30000001192092896
B4DLF5	0005233	0.6000000238418579
B4DLF5	0005220	0.30000001192092896
B4DLF5	0019781	0.33000001311302185
B4DLF5	0006406	0.3100000023841858
B4DLF5	0005086	0.5
B4DLF5	0005072	0.30000001192092896
B4DLF5	0005096	0.4000000059604645
B4DLF5	0005008	0.30000001192092896
B4DLF5	0007648	0.30000001192092896
B4DLF5	0006292	0.3400000035762787
B4DLF5	0007576	0.3400000035762787
B4DLF5	0006176	0.30000001192092896
B4DLF5	0018177	0.4000000059604645
B4DLF5	0021511	0.30000001192092896
B4DLF5	0021449	0.30000001192092896
B4DLF5	0008315	0.4000000059604645
B4DLF5	0021355	0.3199999928474426
B4DLF5	0011806	0.4099999964237213
B4DLF9	0005008	0.30000001192092896
B4DLF0	0009155	0.7300000190734863
B4DLF0	0011107	0.699999988079071
B4DLF0	0005101	0.30000001192092896
B4DLD3	0010434	0.6000000238418579
X5D2T3	0002145	0.30000001192092896
X5D2T3	0008315	0.30000001192092896
B4DLA6	0010264	0.30000001192092896
B4DLA6	0012383	0.5
X5D2U9	0004985	0.30000001192092896
X5D2U9	0005271	0.30000001192092896
X5D2P6	0010340	0.6000000238418579
X5D2Q4	0004985	0.3100000023841858
X5D2R1	0021042	0.3100000023841858
X5D2R1	0015917	0.30000001192092896
X5D2R1	0002125	0.30000001192092896
X5D2R1	0003268	0.30000001192092896
X5D2R1	0003050	0.30000001192092896
X5D2R1	0005164	0.3100000023841858
X5D2R1	0005138	0.3100000023841858
X5D2R1	0005075	0.3199999928474426
X5D2R1	0005036	0.30000001192092896
X5D2R1	0017043	0.3700000047683716
X5D2R1	0005061	0.30000001192092896
X5D2R5	0004069	0.5099999904632568
X5D2R5	0009640	0.6100000143051147
X5D337	0005191	0.30000001192092896
X5D337	0005008	0.30000001192092896
B4DKY1	0015798	0.3100000023841858
B4DL90	0008315	0.30000001192092896
B4DL95	0011748	0.8100000023841858
F1T097	0024644	0.30000001192092896
X5D2L1	0011122	0.6000000238418579
X5D2L1	0002909	0.30000001192092896
X5D2L1	0006525	0.30000001192092896
X5D2L1	0005044	0.36000001430511475
X5D2L1	0008383	0.3100000023841858
B4DKX6	0011581	0.8600000143051147
B4DKX6	0012323	0.6299999952316284
B4DKX6	0002771	0.4000000059604645
B4DKX6	0013034	0.4000000059604645
B4DKX6	0014355	0.6000000238418579
B4DKX6	0015626	0.30000001192092896
B4DKX6	0014218	0.30000001192092896
B4DKX6	0016587	0.5
B4DKX6	0005045	0.3100000023841858
B4DKX6	0005021	0.4300000071525574
B4DKX6	0020484	0.30000001192092896
B4DKX6	0019203	0.5
B4DKX6	0019270	0.30000001192092896
B4DKX6	0011882	0.7200000286102295
B4DKX6	0011831	0.800000011920929
B4DL80	0008315	0.3100000023841858
X5D2M4	0021085	0.30000001192092896
X5D2M4	0005036	0.30000001192092896
X5D2M4	0007648	0.30000001192092896
X5D2M8	0008143	0.30000001192092896
P63162	0008300	0.6000000238418579
B4DKU5	0013838	0.800000011920929
B4DKU5	0004069	0.30000001192092896
P63165	0016064	0.3199999928474426
P63165	0016043	0.3199999928474426
P63165	0016034	0.3199999928474426
P63167	0005299	0.30000001192092896
P63151	0008315	0.30000001192092896
B4DKT9	0011719	0.30000001192092896
B4DKT9	0012162	0.800000011920929
B4DKT9	0005835	0.30000001192092896
B4DKT9	0018973	0.30000001192092896
B4DKT9	0018881	0.33000001311302185
B4DKT9	0018874	0.3400000035762787
B4DKT9	0018618	0.30000001192092896
B4DKT9	0007648	0.3199999928474426
B4DKT9	0020381	0.30000001192092896
B4DKT8	0005097	0.30000001192092896
B4DKT3	0021085	0.30000001192092896
B4DKT3	0011122	0.3199999928474426
B4DKT3	0002768	0.30000001192092896
B4DKT3	0002447	0.3100000023841858
B4DKT3	0004985	0.009999999776482582
B4DKT3	0002145	0.30000001192092896
B4DKT3	0007648	0.30000001192092896
B4DKT3	0008487	0.5400000214576721
B4DKT3	0008315	0.4000000059604645
B4DKS5	0012463	0.6000000238418579
B4DKS5	0012464	0.6000000238418579
B4DKS5	0005835	0.30000001192092896
B4DKS5	0018604	0.3100000023841858
B4DKS5	0018618	0.30000001192092896
B4DKS5	0019200	0.4099999964237213
B4DKS0	0021063	0.30000001192092896
B4DKS0	0012396	0.6000000238418579
B4DKS0	0014490	0.6000000238418579
B4DKS0	0005401	0.3100000023841858
B4DKS0	0009501	0.699999988079071
B4DL33	0008060	0.699999988079071
Q6KC79	0010370	0.30000001192092896
Q6KC79	0012555	0.30000001192092896
Q6KC79	0013169	0.30000001192092896
Q6KC79	0016033	0.8999999761581421
Q6KC79	0021945	0.30000001192092896
Q6KC79	0019019	0.30000001192092896
B4DL28	0012083	0.4099999964237213
B4DL28	0014460	0.699999988079071
P63104	0004993	0.30000001192092896
P63104	0004985	0.3100000023841858
P63104	0005617	0.30000001192092896
P63104	0006406	0.30000001192092896
B4DKN9	0011719	0.30000001192092896
B4DKN9	0021085	0.3199999928474426
B4DKN9	0001187	0.30000001192092896
B4DKN9	0015758	0.30000001192092896
B4DKN9	0015760	0.3199999928474426
B4DKN9	0004993	0.30000001192092896
B4DKN9	0004987	0.30000001192092896
B4DKN9	0004977	0.4000000059604645
B4DKN9	0005711	0.30000001192092896
B4DKN9	0005617	0.30000001192092896
B4DKN9	0006406	0.30000001192092896
B4DKN9	0005062	0.3400000035762787
B4DKN9	0007648	0.30000001192092896
B4DKN9	0019476	0.3400000035762787
B4DKN9	0018031	0.30000001192092896
B4DKN9	0007243	0.3100000023841858
P38159	0010277	0.4000000059604645
B4DKM5	0008143	0.30000001192092896
B4DKM5	0005096	0.30000001192092896
B4DKM5	0021245	0.30000001192092896
B4DKJ8	0014594	0.4000000059604645
P38117	0009282	0.5299999713897705
P38117	0015225	0.30000001192092896
P38117	0008779	0.30000001192092896
B4DKH4	0021085	0.3199999928474426
B4DKH4	0009293	0.3400000035762787
B4DKH4	0009266	0.30000001192092896
B4DKH4	0009267	0.30000001192092896
B4DKH4	0009265	0.3100000023841858
B4DKH4	0011057	0.4000000059604645
B4DKH4	0001106	0.4000000059604645
B4DKH4	0004995	0.4000000059604645
B4DKH4	0004985	0.550000011920929
B4DKH4	0004981	0.4000000059604645
B4DKH4	0004975	0.6000000238418579
B4DKH4	0004970	0.30000001192092896
B4DKH4	0003197	0.30000001192092896
B4DKH4	0017609	0.6399999856948853
B4DKH4	0005606	0.30000001192092896
B4DKH4	0005300	0.6000000238418579
B4DKH4	0005355	0.36000001430511475
B4DKH4	0005372	0.3199999928474426
B4DKH4	0005373	0.3199999928474426
B4DKH4	0005342	0.4000000059604645
B4DKH4	0005299	0.30000001192092896
B4DKH4	0005240	0.4000000059604645
B4DKH4	0005081	0.3400000035762787
B4DKH4	0005091	0.3199999928474426
B4DKH4	0005044	0.6000000238418579
B4DKH4	0005068	0.6000000238418579
B4DKH4	0005009	0.6000000238418579
B4DKH4	0005010	0.4000000059604645
B4DKH4	0007648	0.30000001192092896
B4DKH4	0006176	0.30000001192092896
B4DKH4	0018150	0.30000001192092896
B4DKH4	0006012	0.30000001192092896
B4DKH4	0008315	0.3400000035762787
B4DKF7	0005105	0.30000001192092896
B4DKF0	0004985	0.3199999928474426
B4DKF0	0017746	0.3100000023841858
B4DKF0	0005575	0.3199999928474426
B4DMI5	0005575	0.30000001192092896
B4DMD1	0004989	0.30000001192092896
B4DMB1	0004989	0.30000001192092896
B4DMB7	0001751	0.30000001192092896
B4DMB7	0015225	0.41999998688697815
B4DMB7	0017123	0.7599999904632568
B4DMB7	0019719	0.30000001192092896
B4DMB7	0008779	0.41999998688697815
F1T0F7	0002691	0.30000001192092896
F1T0F7	0004721	0.30000001192092896
F1T0F7	0017884	0.30000001192092896
F1T0F7	0017885	0.30000001192092896
F1T0F7	0003012	0.30000001192092896
F1T0F7	0005580	0.3100000023841858
F1T0F7	0005220	0.30000001192092896
F1T0F7	0005086	0.3100000023841858
B4DLW1	0010328	0.6100000143051147
B4DLW1	0021042	0.4000000059604645
B4DLW1	0010346	0.30000001192092896
B4DLW1	0000651	0.30000001192092896
B4DLW1	0000577	0.30000001192092896
B4DLW1	0015917	0.30000001192092896
B4DLW1	0004971	0.30000001192092896
B4DLW1	0002145	0.30000001192092896
B4DLW1	0002036	0.30000001192092896
B4DLW1	0015225	0.30000001192092896
B4DLW1	0005893	0.30000001192092896
B4DLW1	0003268	0.30000001192092896
B4DLW1	0018881	0.46000000834465027
B4DLW1	0016056	0.30000001192092896
B4DLW1	0019778	0.3100000023841858
B4DLW1	0019776	0.7099999785423279
B4DLW1	0005072	0.36000001430511475
B4DLW1	0019496	0.36000001430511475
B4DLW1	0018177	0.30000001192092896
B4DLW1	0008779	0.30000001192092896
B4DLW1	0019019	0.30000001192092896
B4DLW1	0010519	1
F1T0F8	0008136	0.6000000238418579
F1T0F8	0021085	0.30000001192092896
F1T0F8	0001998	0.30000001192092896
F1T0F8	0002135	0.30000001192092896
F1T0F8	0002145	0.30000001192092896
F1T0F8	0016395	0.5
F1T0F8	0016023	0.6200000047683716
F1T0F8	0007848	0.5
F1T0F8	0005105	0.30000001192092896
F1T0F8	0007628	0.4000000059604645
F1T0F8	0007648	0.30000001192092896
F1T0F8	0018169	0.3100000023841858
F1T0F8	0008795	0.5199999809265137
F1T0F8	0020357	0.30000001192092896
F1T0F8	0020355	0.30000001192092896
F1T0F8	0008681	0.6000000238418579
F1T0F8	0019172	1
F1T0F8	0008315	0.3100000023841858
F1T0F8	0008386	0.30000001192092896
P63279	0004993	0.30000001192092896
P63279	0005617	0.30000001192092896
P63279	0006406	0.30000001192092896
B4DLV4	0005233	0.30000001192092896
F1T0H4	0009097	0.30000001192092896
F1T0H4	0010015	0.30000001192092896
F1T0H4	0019631	0.3100000023841858
P63261	0011480	0.6000000238418579
P63261	0013812	0.6000000238418579
P63261	0004993	0.30000001192092896
P63261	0015469	0.30000001192092896
P63261	0005617	0.30000001192092896
P63261	0005542	0.30000001192092896
P63261	0016023	0.5099999904632568
P63261	0006406	0.30000001192092896
P63267	0021063	0.30000001192092896
P63267	0012317	0.30000001192092896
P63267	0016829	0.6000000238418579
P63267	0005401	0.30000001192092896
P63267	0007960	0.6499999761581421
P63267	0019719	0.30000001192092896
F1T0G3	0005010	0.4000000059604645
F1T0G6	0005601	0.30000001192092896
F1T0G6	0005008	0.30000001192092896
F1T0G5	0010241	0.30000001192092896
F1T0G5	0012490	0.30000001192092896
F1T0G5	0011122	0.4000000059604645
F1T0G5	0014872	0.4000000059604645
F1T0G5	0001386	0.30000001192092896
F1T0G5	0001134	0.4000000059604645
F1T0G5	0004985	0.3100000023841858
F1T0G5	0016293	0.5099999904632568
F1T0G5	0005044	0.4000000059604645
F1T0G5	0005010	0.3700000047683716
F1T0G5	0009758	0.30000001192092896
P63252	0009292	0.800000011920929
P63252	0012312	0.3100000023841858
P63252	0012314	0.6299999952316284
P63252	0013513	0.5
P63252	0012066	0.30000001192092896
P63252	0002442	0.3499999940395355
P63252	0017990	0.3499999940395355
P63252	0005477	0.3199999928474426
P63252	0008222	0.800000011920929
B4DM56	0005008	0.30000001192092896
B4DM55	0023595	0.33000001311302185
B4DM55	0015225	0.30000001192092896
B4DM55	0015193	0.30000001192092896
B4DM55	0018949	0.30000001192092896
B4DM55	0016107	0.6000000238418579
B4DM55	0019952	0.30000001192092896
B4DM55	0005021	0.30000001192092896
B4DM55	0008779	0.30000001192092896
B4DM58	0021124	0.30000001192092896
B4DM58	0000577	0.30000001192092896
B4DM58	0001700	0.4099999964237213
B4DM58	0001529	0.4000000059604645
B4DM58	0002629	0.3700000047683716
B4DM58	0004989	0.3799999952316284
B4DM58	0005575	0.3499999940395355
B4DM58	0005071	0.3100000023841858
B4DM58	0019052	0.30000001192092896
B4DM58	0008383	0.3400000035762787
B4DLT8	0019107	0.30000001192092896
B4DLT2	0012066	0.30000001192092896
B4DLT2	0014340	0.6000000238418579
B4DM52	0001187	0.3100000023841858
B4DM52	0004987	0.3100000023841858
B4DM52	0005575	0.30000001192092896
P63241	0004993	0.30000001192092896
P63241	0005617	0.30000001192092896
P63241	0006406	0.30000001192092896
P63244	0004985	0.30000001192092896
P63244	0005096	0.33000001311302185
P63244	0021245	0.30000001192092896
B4DM48	0013401	0.30000001192092896
B4DM48	0016056	0.30000001192092896
B4DM48	0019064	0.3100000023841858
F1T0B5	0011458	0.8199999928474426
F1T0B5	0018998	0.5
F1T0B5	0019200	0.6700000166893005
F1T0B6	0011458	0.8199999928474426
F1T0B6	0018998	0.5
F1T0B6	0019200	0.6700000166893005
B4DLR8	0011781	0.30000001192092896
B4DLR8	0001825	0.30000001192092896
B4DLR8	0011122	0.30000001192092896
B4DLR8	0001751	0.5
B4DLR8	0002909	0.30000001192092896
B4DLR8	0001549	0.30000001192092896
B4DLR8	0001187	0.5799999833106995
B4DLR8	0002363	0.30000001192092896
B4DLR8	0004992	0.3100000023841858
B4DLR8	0004987	0.6000000238418579
B4DLR8	0004989	0.4000000059604645
B4DLR8	0004979	0.3799999952316284
B4DLR8	0004643	0.3199999928474426
B4DLR8	0004614	0.30000001192092896
B4DLR8	0005575	0.3799999952316284
B4DLR8	0005480	0.30000001192092896
B4DLR8	0005433	0.009999999776482582
B4DLR8	0005240	0.30000001192092896
B4DLR8	0005233	0.4000000059604645
B4DLR8	0005154	0.3100000023841858
B4DLR8	0005180	0.3400000035762787
B4DLR8	0009693	0.3499999940395355
B4DLR8	0008315	0.3799999952316284
F1T0D1	0024464	0.30000001192092896
F1T0D1	0000408	0.30000001192092896
F1T0D1	0012413	0.699999988079071
F1T0D1	0013518	0.4000000059604645
F1T0D1	0013498	0.009999999776482582
F1T0D1	0002797	0.3100000023841858
F1T0D1	0002796	0.30000001192092896
F1T0D1	0002794	0.3100000023841858
F1T0D1	0004985	0.3100000023841858
F1T0D1	0016711	0.30000001192092896
F1T0D1	0018800	0.30000001192092896
F1T0D1	0018612	0.30000001192092896
F1T0D1	0007959	0.4000000059604645
F1T0D1	0016023	0.4099999964237213
F1T0D1	0016011	0.30000001192092896
F1T0D1	0006300	0.3100000023841858
F1T0D1	0019591	0.33000001311302185
F1T0D1	0020381	0.30000001192092896
F1T0D1	0008428	0.4000000059604645
F1T0D1	0009631	0.30000001192092896
F1T0D0	0024464	0.30000001192092896
F1T0D0	0000408	0.30000001192092896
F1T0D0	0012413	0.699999988079071
F1T0D0	0013518	0.4000000059604645
F1T0D0	0013498	0.009999999776482582
F1T0D0	0002797	0.3100000023841858
F1T0D0	0002796	0.30000001192092896
F1T0D0	0002794	0.3100000023841858
F1T0D0	0004985	0.3100000023841858
F1T0D0	0016711	0.30000001192092896
F1T0D0	0018800	0.30000001192092896
F1T0D0	0018612	0.30000001192092896
F1T0D0	0007959	0.4000000059604645
F1T0D0	0016023	0.4099999964237213
F1T0D0	0016011	0.30000001192092896
F1T0D0	0006300	0.3100000023841858
F1T0D0	0019591	0.33000001311302185
F1T0D0	0020381	0.30000001192092896
F1T0D0	0008428	0.4000000059604645
F1T0D0	0009631	0.30000001192092896
F1T0D3	0005575	0.30000001192092896
F1T0D5	0009091	0.699999988079071
F1T0D5	0018612	0.30000001192092896
F1T0D5	0019019	0.30000001192092896
F1T0D4	0005575	0.30000001192092896
P63220	0021085	0.30000001192092896
P63220	0007648	0.30000001192092896
P63218	0008315	0.30000001192092896
F1T0D9	0009091	0.699999988079071
F1T0D9	0018612	0.30000001192092896
F1T0D9	0019019	0.30000001192092896
F1T0C0	0011458	0.8199999928474426
F1T0C0	0018998	0.5
F1T0C0	0019200	0.6700000166893005
F1T0C4	0011458	0.8199999928474426
F1T0C4	0018998	0.5
F1T0C4	0019200	0.6700000166893005
F1T0C9	0024464	0.30000001192092896
F1T0C9	0000408	0.30000001192092896
F1T0C9	0012413	0.699999988079071
F1T0C9	0013518	0.4000000059604645
F1T0C9	0013498	0.009999999776482582
F1T0C9	0002797	0.3100000023841858
F1T0C9	0002796	0.30000001192092896
F1T0C9	0002794	0.3100000023841858
F1T0C9	0004985	0.3100000023841858
F1T0C9	0016711	0.30000001192092896
F1T0C9	0018800	0.30000001192092896
F1T0C9	0018612	0.30000001192092896
F1T0C9	0007959	0.4000000059604645
F1T0C9	0016023	0.4099999964237213
F1T0C9	0016011	0.30000001192092896
F1T0C9	0006300	0.3100000023841858
F1T0C9	0019591	0.33000001311302185
F1T0C9	0020381	0.30000001192092896
F1T0C9	0008428	0.4000000059604645
F1T0C9	0009631	0.30000001192092896
B4DM06	0011738	0.800000011920929
B4DM06	0011057	0.30000001192092896
B4DM06	0008939	0.4099999964237213
B4DLN5	0011122	0.5
B4DLN5	0013267	0.30000001192092896
F1T0J4	0012802	0.800000011920929
F1T0J4	0016023	0.4000000059604645
F1T0J1	0008143	0.4000000059604645
F1T0J1	0009231	0.9200000166893005
F1T0J1	0011348	0.4000000059604645
F1T0J1	0012394	0.8100000023841858
F1T0J1	0014125	0.6000000238418579
F1T0J1	0014032	0.800000011920929
F1T0J1	0017923	0.33000001311302185
F1T0J1	0008703	0.949999988079071
F1T0J1	0007221	1
F1T0J1	0007216	0.949999988079071
F1T0J1	0007215	0.3100000023841858
F1T0J1	0008519	0.5
F1T0J1	0008518	0.33000001311302185
F1T0J1	0008511	0.4300000071525574
F1T0J1	0019019	0.30000001192092896
F1T0J1	0008383	0.3199999928474426
F1T0J3	0000390	0.4099999964237213
F1T0J3	0013314	0.4000000059604645
F1T0J3	0014509	0.4000000059604645
F1T0J3	0019200	0.41999998688697815
F1T0J3	0011979	0.5
F1T0I5	0024377	0.3199999928474426
F1T0I9	0013457	0.6000000238418579
F1T0I9	0018998	0.36000001430511475
F1T0I9	0019200	0.5
F1T0I9	0010827	0.8100000023841858
F1T0L8	0005575	0.30000001192092896
F1T0L8	0019507	0.30000001192092896
F1T0L2	0013348	0.6000000238418579
F1T0L2	0019200	0.4300000071525574
B4DLH7	0012211	0.7300000190734863
B4DLH7	0015286	0.3100000023841858
B4DLH5	0011348	0.30000001192092896
B4DLH5	0014577	0.4000000059604645
B4DLH5	0015461	0.30000001192092896
B4DLH5	0016364	0.30000001192092896
B4DLH5	0018770	0.3100000023841858
F1T0K2	0019588	0.30000001192092896
F1T0K4	0021042	0.30000001192092896
F1T0K4	0015917	0.30000001192092896
F1T0K4	0003268	0.30000001192092896
F1T0K3	0013437	0.6000000238418579
F1T0K3	0019200	0.8399999737739563
I1W660	0004989	0.4000000059604645
I1W660	0007316	0.4000000059604645
Q9Y303	0005575	0.30000001192092896
Q9Y305	0005184	0.30000001192092896
A0PJF5	0005062	0.30000001192092896
Q9Y2M0	0013898	0.9100000262260437
Q9Y2M0	0005835	0.5
Q9Y2M0	0018618	0.30000001192092896
Q9Y2M2	0007436	0.30000001192092896
Q9Y2K7	0005575	0.30000001192092896
A0PJH2	0005061	0.30000001192092896
Q9Y2J2	0004989	0.3199999928474426
A0PJI1	0002797	0.30000001192092896
A0PJI1	0002796	0.30000001192092896
A0PJI1	0002794	0.30000001192092896
A0PJI1	0004989	0.3799999952316284
A0PJI1	0016711	0.30000001192092896
A0PJI1	0007959	0.38999998569488525
A0PJI1	0006300	0.30000001192092896
A0PJI1	0009532	0.5099999904632568
Q9Y2I2	0004985	0.3199999928474426
Q9Y2I2	0017746	0.3100000023841858
Q9Y2I2	0005575	0.3199999928474426
Q9Y2I7	0007376	0.75
Q5H8V1	0015517	0.6000000238418579
